#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
3326, -964.62, -0.96462, 15.04, 0.01504, 47848.2, 47.8482
3327, -964.34, -0.96434, 14.82, 0.01482, 48165.7, 48.1657
3328, -964.26, -0.96426, 16.38, 0.01638, 47683.8, 47.6838
3329, -963.98, -0.96398, 14.88, 0.01488, 48219.2, 48.2192
3330, -963.66, -0.96366, 15.06, 0.01506, 48314.4, 48.3144
3331, -963.86, -0.96386, 15.6, 0.0156, 49178.6, 49.1786
3332, -963.9, -0.9639, 16.3, 0.0163, 49534.9, 49.5349
3333, -964.06, -0.96406, 17.44, 0.01744, 49369.5, 49.3695
3334, -964.02, -0.96402, 18.8, 0.0188, 48999.2, 48.9992
3335, -963.58, -0.96358, 17.92, 0.01792, 48505.4, 48.5054
3336, -963.58, -0.96358, 18.88, 0.01888, 48892.7, 48.8927
3337, -963.46, -0.96346, 18.3, 0.0183, 49206.8, 49.2068
3338, -963.22, -0.96322, 18.88, 0.01888, 49273.3, 49.2733
3339, -963.34, -0.96334, 21.04, 0.02104, 48797.5, 48.7975
3340, -963.1, -0.9631, 20.84, 0.02084, 48900.2, 48.9002
3341, -963.3, -0.9633, 22.72, 0.02272, 48745.2, 48.7452
3342, -963.26, -0.96326, 23.38, 0.02338, 49502.9, 49.5029
3343, -963.3, -0.9633, 23.78, 0.02378, 50085.6, 50.0856
3344, -962.98, -0.96298, 22.74, 0.02274, 50745.6, 50.7456
3345, -962.86, -0.96286, 21.88, 0.02188, 50253, 50.253
3346, -963.42, -0.96342, 22.12, 0.02212, 49661, 49.661
3347, -963.34, -0.96334, 20.72, 0.02072, 49017.8, 49.0178
3348, -963.58, -0.96358, 19.48, 0.01948, 47911.9, 47.9119
3349, -963.46, -0.96346, 20.06, 0.02006, 47214.2, 47.2142
3350, -963.58, -0.96358, 18.7, 0.0187, 46539.6, 46.5396
3351, -963.54, -0.96354, 17, 0.017, 46733.3, 46.7333
3352, -963.58, -0.96358, 16.4, 0.0164, 47688.3, 47.6883
3353, -964.1, -0.9641, 15.14, 0.01514, 47471.6, 47.4716
3354, -964.02, -0.96402, 16.42, 0.01642, 47016.3, 47.0163
3355, -964.14, -0.96414, 15.34, 0.01534, 47305, 47.305
3356, -963.46, -0.96346, 14.88, 0.01488, 47399.4, 47.3994
3357, -963.66, -0.96366, 13.18, 0.01318, 47873.3, 47.8733
3358, -963.82, -0.96382, 13.2, 0.0132, 47995.2, 47.9952
3359, -964.1, -0.9641, 13.36, 0.01336, 48337.4, 48.3374
3360, -963.9, -0.9639, 14.06, 0.01406, 48993.4, 48.9934
3361, -964.14, -0.96414, 11.58, 0.01158, 49358.4, 49.3584
3362, -964.3, -0.9643, 11.66, 0.01166, 50530.4, 50.5304
3363, -964.58, -0.96458, 12.24, 0.01224, 50163.5, 50.1635
3364, -964.1, -0.9641, 10.66, 0.01066, 49444.2, 49.4442
3365, -964.58, -0.96458, 8.9, 0.0089, 50512, 50.512
3366, -964.98, -0.96498, 10.1, 0.0101, 49872.9, 49.8729
3367, -964.38, -0.96438, 10.44, 0.01044, 50223, 50.223
3368, -964.14, -0.96414, 10.94, 0.01094, 50796.4, 50.7964
3369, -963.86, -0.96386, 9.64, 0.00964, 51149.7, 51.1497
3370, -963.9, -0.9639, 9.52, 0.00952, 51277, 51.277
3371, -963.82, -0.96382, 9.46, 0.00946, 51484, 51.484
3372, -963.66, -0.96366, 11.56, 0.01156, 51371.8, 51.3718
3373, -963.98, -0.96398, 12.6, 0.0126, 51640.5, 51.6405
3374, -963.62, -0.96362, 11.48, 0.01148, 52231.8, 52.2318
3375, -963.74, -0.96374, 12.32, 0.01232, 52589.6, 52.5896
3376, -963.46, -0.96346, 13.08, 0.01308, 53502.6, 53.5026
3377, -963.46, -0.96346, 13.3, 0.0133, 53680.8, 53.6808
3378, -963.78, -0.96378, 13.36, 0.01336, 54082.2, 54.0822
3379, -963.74, -0.96374, 12.68, 0.01268, 54230, 54.23
3380, -963.94, -0.96394, 13.4, 0.0134, 54355, 54.355
3381, -963.62, -0.96362, 14.3, 0.0143, 54650.6, 54.6506
3382, -963.82, -0.96382, 14.5, 0.0145, 54986.8, 54.9868
3383, -963.62, -0.96362, 15.04, 0.01504, 54855.3, 54.8553
3384, -963.5, -0.9635, 14.64, 0.01464, 55945.7, 55.9457
3385, -963.62, -0.96362, 15.18, 0.01518, 55133.8, 55.1338
3386, -962.94, -0.96294, 15.92, 0.01592, 54912.7, 54.9127
3387, -963.46, -0.96346, 16, 0.016, 55160.6, 55.1606
3388, -963.54, -0.96354, 13.7, 0.0137, 54587.4, 54.5874
3389, -963.26, -0.96326, 15.7, 0.0157, 55285.2, 55.2852
3390, -963.58, -0.96358, 15.34, 0.01534, 54878, 54.878
3391, -963.18, -0.96318, 13.32, 0.01332, 55193.5, 55.1935
3392, -963.26, -0.96326, 13.92, 0.01392, 55365.4, 55.3654
3393, -963.3, -0.9633, 15.84, 0.01584, 55127.4, 55.1274
3394, -962.82, -0.96282, 16.84, 0.01684, 56187.4, 56.1874
3395, -962.78, -0.96278, 15.16, 0.01516, 55572.2, 55.5722
3396, -962.98, -0.96298, 15.92, 0.01592, 55339.4, 55.3394
3397, -963.5, -0.9635, 15.66, 0.01566, 55358.4, 55.3584
3398, -963.82, -0.96382, 15.98, 0.01598, 54618.7, 54.6187
3399, -963.9, -0.9639, 16.72, 0.01672, 55205.6, 55.2056
3400, -964.26, -0.96426, 16, 0.016, 55599.7, 55.5997
3401, -964.3, -0.9643, 17.44, 0.01744, 54805.8, 54.8058
3402, -964.5, -0.9645, 15.56, 0.01556, 55052.3, 55.0523
3403, -964.34, -0.96434, 14.02, 0.01402, 55047.7, 55.0477
3404, -964.34, -0.96434, 14.24, 0.01424, 55348.6, 55.3486
3405, -964.02, -0.96402, 12.5, 0.0125, 56025, 56.025
3406, -964.18, -0.96418, 11.96, 0.01196, 55607, 55.607
3407, -964.26, -0.96426, 12.48, 0.01248, 55574.1, 55.5741
3408, -964.26, -0.96426, 13.22, 0.01322, 55493.8, 55.4938
3409, -964.22, -0.96422, 13.6, 0.0136, 55186.5, 55.1865
3410, -964.1, -0.9641, 14.96, 0.01496, 55331.4, 55.3314
3411, -964.34, -0.96434, 14.94, 0.01494, 55588.3, 55.5883
3412, -964.26, -0.96426, 14.7, 0.0147, 55716.3, 55.7163
3413, -964.18, -0.96418, 13.6, 0.0136, 56366, 56.366
3414, -964.18, -0.96418, 15.84, 0.01584, 56888.5, 56.8885
3415, -964.14, -0.96414, 15.98, 0.01598, 56494.5, 56.4945
3416, -964.02, -0.96402, 14.34, 0.01434, 56682, 56.682
3417, -963.18, -0.96318, 17.02, 0.01702, 56605.2, 56.6052
3418, -963.26, -0.96326, 18.16, 0.01816, 56237.8, 56.2378
3419, -963.14, -0.96314, 19.5, 0.0195, 56177.9, 56.1779
3420, -963.3, -0.9633, 20.46, 0.02046, 56671.1, 56.6711
3421, -963.3, -0.9633, 16.1, 0.0161, 56344.2, 56.3442
3422, -963.5, -0.9635, 15.1, 0.0151, 56905.6, 56.9056
3423, -963.82, -0.96382, 11.44, 0.01144, 57582.8, 57.5828
3424, -963.34, -0.96334, 12.9, 0.0129, 57342.4, 57.3424
3425, -963.14, -0.96314, 11.98, 0.01198, 58101, 58.101
3426, -962.9, -0.9629, 11.1, 0.0111, 57831.1, 57.8311
3427, -962.7, -0.9627, 12.22, 0.01222, 57878, 57.878
3428, -963.18, -0.96318, 10.92, 0.01092, 57314.9, 57.3149
3429, -963.14, -0.96314, 10.7, 0.0107, 57425.2, 57.4252
3430, -962.98, -0.96298, 11.66, 0.01166, 57083.3, 57.0833
3431, -963.02, -0.96302, 11.84, 0.01184, 56630.7, 56.6307
3432, -963.54, -0.96354, 11.32, 0.01132, 55587.5, 55.5875
3433, -963.1, -0.9631, 11.06, 0.01106, 55660.3, 55.6603
3434, -963.58, -0.96358, 9.68, 0.00968, 55286.6, 55.2866
3435, -963.22, -0.96322, 10.52, 0.01052, 54729.2, 54.7292
3436, -963.18, -0.96318, 11.94, 0.01194, 54754.6, 54.7546
3437, -963.18, -0.96318, 13, 0.013, 55731.5, 55.7315
3438, -962.78, -0.96278, 12.46, 0.01246, 55917.8, 55.9178
3439, -963.1, -0.9631, 12.12, 0.01212, 55465.3, 55.4653
3440, -963.34, -0.96334, 12.06, 0.01206, 55659.3, 55.6593
3441, -963.22, -0.96322, 14.08, 0.01408, 56078.2, 56.0782
3442, -963.18, -0.96318, 12.82, 0.01282, 55903.5, 55.9035
3443, -962.66, -0.96266, 13.24, 0.01324, 56101.9, 56.1019
3444, -962.98, -0.96298, 13.88, 0.01388, 56517, 56.517
3445, -963.02, -0.96302, 13.82, 0.01382, 56018, 56.018
3446, -962.78, -0.96278, 15.1, 0.0151, 56331.8, 56.3318
3447, -962.66, -0.96266, 14.44, 0.01444, 56073.7, 56.0737
3448, -962.86, -0.96286, 12.8, 0.0128, 55086.2, 55.0862
3449, -962.46, -0.96246, 15.56, 0.01556, 55096.7, 55.0967
3450, -962.54, -0.96254, 15.1, 0.0151, 54701.7, 54.7017
3451, -962.78, -0.96278, 13.62, 0.01362, 54132.9, 54.1329
3452, -962.74, -0.96274, 12.48, 0.01248, 54098.4, 54.0984
3453, -962.82, -0.96282, 11.36, 0.01136, 54257.8, 54.2578
3454, -963.06, -0.96306, 10.68, 0.01068, 54414.3, 54.4143
3455, -962.78, -0.96278, 7.06, 0.00706, 53943.6, 53.9436
3456, -962.54, -0.96254, 7.62, 0.00762, 53839.9, 53.8399
3457, -962.74, -0.96274, 6.34, 0.00634, 54091.2, 54.0912
3458, -962.86, -0.96286, 6.66, 0.00666, 54219.7, 54.2197
3459, -963.06, -0.96306, 7.24, 0.00724, 54750.3, 54.7503
3460, -962.7, -0.9627, 6.7, 0.0067, 55511.6, 55.5116
3461, -962.74, -0.96274, 5.52, 0.00552, 56161, 56.161
3462, -962.98, -0.96298, 7.34, 0.00734, 56924.5, 56.9245
3463, -962.54, -0.96254, 6.58, 0.00658, 56206.8, 56.2068
3464, -962.58, -0.96258, 5.28, 0.00528, 56102.9, 56.1029
3465, -962.18, -0.96218, 7.04, 0.00704, 56823.4, 56.8234
3466, -962.3, -0.9623, 7.42, 0.00742, 56947.7, 56.9477
3467, -962.5, -0.9625, 8.64, 0.00864, 56824, 56.824
3468, -962.66, -0.96266, 8.98, 0.00898, 57049.8, 57.0498
3469, -962.62, -0.96262, 8.82, 0.00882, 57226.8, 57.2268
3470, -962.66, -0.96266, 10.34, 0.01034, 57502.1, 57.5021
3471, -962.7, -0.9627, 11.2, 0.0112, 57090.9, 57.0909
3472, -962.86, -0.96286, 10.24, 0.01024, 57665.1, 57.6651
3473, -962.54, -0.96254, 8.52, 0.00852, 57729.7, 57.7297
3474, -962.78, -0.96278, 9.52, 0.00952, 56993.9, 56.9939
3475, -962.7, -0.9627, 6.72, 0.00672, 57653, 57.653
3476, -962.62, -0.96262, 6.76, 0.00676, 57935.7, 57.9357
3477, -962.74, -0.96274, 4.14, 0.00414, 57631.6, 57.6316
3478, -962.86, -0.96286, 4.2, 0.0042, 58252.2, 58.2522
3479, -962.58, -0.96258, 4.38, 0.00438, 58226.9, 58.2269
3480, -962.74, -0.96274, 5.2, 0.0052, 57658.2, 57.6582
3481, -962.9, -0.9629, 3.06, 0.00306, 58459.1, 58.4591
3482, -962.82, -0.96282, 2.54, 0.00254, 57815.9, 57.8159
3483, -963.26, -0.96326, 4.82, 0.00482, 57264.4, 57.2644
3484, -963.14, -0.96314, 4.52, 0.00452, 56757.2, 56.7572
3485, -963.06, -0.96306, 3.24, 0.00324, 56331.7, 56.3317
3486, -962.86, -0.96286, 5.38, 0.00538, 56906.9, 56.9069
3487, -962.38, -0.96238, 5.7, 0.0057, 56741.6, 56.7416
3488, -962.62, -0.96262, 5.76, 0.00576, 57623, 57.623
3489, -962.82, -0.96282, 4.7, 0.0047, 56718.9, 56.7189
3490, -963.1, -0.9631, 4.08, 0.00408, 55711, 55.711
3491, -962.5, -0.9625, 5.7, 0.0057, 55795.1, 55.7951
3492, -962.62, -0.96262, 4.08, 0.00408, 56228.6, 56.2286
3493, -962.38, -0.96238, 4.52, 0.00452, 56443.3, 56.4433
3494, -962.26, -0.96226, 5.3, 0.0053, 55763.2, 55.7632
3495, -962.18, -0.96218, 5.4, 0.0054, 55573, 55.573
3496, -962.22, -0.96222, 6.36, 0.00636, 56283.5, 56.2835
3497, -961.98, -0.96198, 6.94, 0.00694, 56709.6, 56.7096
3498, -962.46, -0.96246, 7.16, 0.00716, 56189.4, 56.1894
3499, -962.14, -0.96214, 7.94, 0.00794, 56160.4, 56.1604
3500, -962.14, -0.96214, 9.56, 0.00956, 55746.8, 55.7468
3501, -962.34, -0.96234, 10.18, 0.01018, 56199.6, 56.1996
3502, -961.98, -0.96198, 10.5, 0.0105, 55758, 55.758
3503, -962.18, -0.96218, 10.58, 0.01058, 55035.5, 55.0355
3504, -962.06, -0.96206, 11.08, 0.01108, 55716.4, 55.7164
3505, -962.62, -0.96262, 11.46, 0.01146, 55032.9, 55.0329
3506, -962.78, -0.96278, 10.08, 0.01008, 54991.8, 54.9918
3507, -962.7, -0.9627, 12.12, 0.01212, 54077.4, 54.0774
3508, -962.14, -0.96214, 12.88, 0.01288, 53936, 53.936
3509, -962.18, -0.96218, 13.44, 0.01344, 53541.8, 53.5418
3510, -962.1, -0.9621, 16.24, 0.01624, 53789.8, 53.7898
3511, -961.54, -0.96154, 16.28, 0.01628, 52981.9, 52.9819
3512, -961.62, -0.96162, 15.94, 0.01594, 52825.7, 52.8257
3513, -961.38, -0.96138, 17.98, 0.01798, 52790, 52.79
3514, -961.58, -0.96158, 18.08, 0.01808, 52331.8, 52.3318
3515, -961.58, -0.96158, 17.08, 0.01708, 51684.8, 51.6848
3516, -961.82, -0.96182, 18.32, 0.01832, 52109, 52.109
3517, -961.9, -0.9619, 19.38, 0.01938, 52554.2, 52.5542
3518, -962.22, -0.96222, 18.28, 0.01828, 52983.9, 52.9839
3519, -962.42, -0.96242, 18.18, 0.01818, 53136.3, 53.1363
3520, -962.42, -0.96242, 18.7, 0.0187, 52521.3, 52.5213
3521, -963.1, -0.9631, 20.72, 0.02072, 52782.8, 52.7828
3522, -963.42, -0.96342, 18.88, 0.01888, 51940.4, 51.9404
3523, -963.54, -0.96354, 18.8, 0.0188, 52115, 52.115
3524, -963.3, -0.9633, 19.46, 0.01946, 52327.2, 52.3272
3525, -963.42, -0.96342, 19.12, 0.01912, 51920.6, 51.9206
3526, -963.66, -0.96366, 17.86, 0.01786, 52206, 52.206
3527, -963.5, -0.9635, 16.72, 0.01672, 53286.3, 53.2863
3528, -963.42, -0.96342, 15.64, 0.01564, 52617.7, 52.6177
3529, -963.18, -0.96318, 17.1, 0.0171, 52939.8, 52.9398
3530, -963.34, -0.96334, 15.92, 0.01592, 53504.8, 53.5048
3531, -963.1, -0.9631, 18.22, 0.01822, 54145, 54.145
3532, -963.26, -0.96326, 19.6, 0.0196, 53631.8, 53.6318
3533, -963.06, -0.96306, 19.6, 0.0196, 52868.7, 52.8687
3534, -962.9, -0.9629, 17.5, 0.0175, 52497, 52.497
3535, -963.18, -0.96318, 16.94, 0.01694, 52452.4, 52.4524
3536, -963.82, -0.96382, 18.36, 0.01836, 53519, 53.519
3537, -963.82, -0.96382, 18.32, 0.01832, 53263.3, 53.2633
3538, -963.74, -0.96374, 17.66, 0.01766, 52568.8, 52.5688
3539, -962.9, -0.9629, 18.68, 0.01868, 52896.8, 52.8968
3540, -962.94, -0.96294, 20.3, 0.0203, 53472.5, 53.4725
3541, -963.34, -0.96334, 21.04, 0.02104, 53122.2, 53.1222
3542, -963.46, -0.96346, 20.84, 0.02084, 52619, 52.619
3543, -962.98, -0.96298, 20.44, 0.02044, 52340.6, 52.3406
3544, -963.06, -0.96306, 21.24, 0.02124, 52233.5, 52.2335
3545, -963.22, -0.96322, 20.48, 0.02048, 52934.9, 52.9349
3546, -963.22, -0.96322, 19.72, 0.01972, 52128.9, 52.1289
3547, -963.02, -0.96302, 20.34, 0.02034, 52751.1, 52.7511
3548, -963.26, -0.96326, 19.08, 0.01908, 53322.4, 53.3224
3549, -963.66, -0.96366, 18.14, 0.01814, 53689.6, 53.6896
3550, -963.42, -0.96342, 19.18, 0.01918, 53808.5, 53.8085
3551, -963.62, -0.96362, 19.4, 0.0194, 53646.6, 53.6466
3552, -963.62, -0.96362, 19.34, 0.01934, 52934.2, 52.9342
3553, -963.5, -0.9635, 17.52, 0.01752, 51830.2, 51.8302
3554, -963.54, -0.96354, 19.3, 0.0193, 51832.9, 51.8329
3555, -963.54, -0.96354, 20.42, 0.02042, 51895.1, 51.8951
3556, -963.54, -0.96354, 19.46, 0.01946, 51727.5, 51.7275
3557, -963.42, -0.96342, 18.84, 0.01884, 52682.7, 52.6827
3558, -963.38, -0.96338, 19.4, 0.0194, 52146.7, 52.1467
3559, -962.98, -0.96298, 18.4, 0.0184, 51056, 51.056
3560, -962.9, -0.9629, 17.88, 0.01788, 51955.4, 51.9554
3561, -962.78, -0.96278, 18.3, 0.0183, 51813.3, 51.8133
3562, -962.86, -0.96286, 15.62, 0.01562, 51371.9, 51.3719
3563, -963.22, -0.96322, 15.48, 0.01548, 51419.5, 51.4195
3564, -963.54, -0.96354, 16.98, 0.01698, 51615.6, 51.6156
3565, -963.14, -0.96314, 17.76, 0.01776, 52009, 52.009
3566, -963.42, -0.96342, 18.62, 0.01862, 51850.9, 51.8509
3567, -963.58, -0.96358, 18.58, 0.01858, 51430.4, 51.4304
3568, -963.3, -0.9633, 17.84, 0.01784, 51070.9, 51.0709
3569, -963.42, -0.96342, 19.48, 0.01948, 51099.8, 51.0998
3570, -963.5, -0.9635, 20.66, 0.02066, 50776.2, 50.7762
3571, -963.58, -0.96358, 23.48, 0.02348, 50765.1, 50.7651
3572, -963.86, -0.96386, 22.34, 0.02234, 50968.6, 50.9686
3573, -963.42, -0.96342, 24.9, 0.0249, 51485.6, 51.4856
3574, -963.98, -0.96398, 24.58, 0.02458, 51615.9, 51.6159
3575, -963.98, -0.96398, 23.54, 0.02354, 51646.5, 51.6465
3576, -964.26, -0.96426, 22.78, 0.02278, 50910.5, 50.9105
3577, -964.1, -0.9641, 22.66, 0.02266, 51031.5, 51.0315
3578, -964.26, -0.96426, 21.48, 0.02148, 50107.7, 50.1077
3579, -963.9, -0.9639, 21.54, 0.02154, 50172, 50.172
3580, -963.82, -0.96382, 21.6, 0.0216, 49639.7, 49.6397
3581, -963.86, -0.96386, 20.72, 0.02072, 49517, 49.517
3582, -963.98, -0.96398, 20.34, 0.02034, 48892.9, 48.8929
3583, -964.18, -0.96418, 20.24, 0.02024, 49208.4, 49.2084
3584, -964.06, -0.96406, 19.48, 0.01948, 48884.8, 48.8848
3585, -963.42, -0.96342, 19.24, 0.01924, 48148, 48.148
3586, -963.7, -0.9637, 18.28, 0.01828, 48308.4, 48.3084
3587, -963.62, -0.96362, 18.04, 0.01804, 48386.1, 48.3861
3588, -963.22, -0.96322, 17.86, 0.01786, 48738.6, 48.7386
3589, -963.18, -0.96318, 17.26, 0.01726, 49887.5, 49.8875
3590, -963.06, -0.96306, 16.52, 0.01652, 49287, 49.287
3591, -963.58, -0.96358, 18.22, 0.01822, 49482.6, 49.4826
3592, -963.62, -0.96362, 16.72, 0.01672, 49154.5, 49.1545
3593, -963.22, -0.96322, 17.08, 0.01708, 49366.9, 49.3669
3594, -963.3, -0.9633, 16.68, 0.01668, 49101.4, 49.1014
3595, -963.26, -0.96326, 15.7, 0.0157, 48827.3, 48.8273
3596, -963.02, -0.96302, 16.18, 0.01618, 49212.8, 49.2128
3597, -962.98, -0.96298, 16.28, 0.01628, 49540.8, 49.5408
3598, -962.86, -0.96286, 16.44, 0.01644, 49146.7, 49.1467
3599, -962.78, -0.96278, 14.72, 0.01472, 49011.3, 49.0113
3600, -962.42, -0.96242, 14.52, 0.01452, 49061.6, 49.0616
3601, -962.94, -0.96294, 15.64, 0.01564, 49508.6, 49.5086
3602, -962.74, -0.96274, 15.74, 0.01574, 50065.4, 50.0654
3603, -963.3, -0.9633, 17.74, 0.01774, 50714.4, 50.7144
3604, -963.34, -0.96334, 16.24, 0.01624, 51373, 51.373
3605, -963.42, -0.96342, 15.96, 0.01596, 50827.7, 50.8277
3606, -963.54, -0.96354, 14.54, 0.01454, 50765.6, 50.7656
3607, -962.9, -0.9629, 14.46, 0.01446, 50598.3, 50.5983
3608, -963.5, -0.9635, 16.82, 0.01682, 51077.8, 51.0778
3609, -963.5, -0.9635, 17, 0.017, 51704.4, 51.7044
3610, -963.1, -0.9631, 18.76, 0.01876, 51181.8, 51.1818
3611, -963.22, -0.96322, 18.78, 0.01878, 50355.7, 50.3557
3612, -962.9, -0.9629, 18.32, 0.01832, 50113.5, 50.1135
3613, -963.02, -0.96302, 15.64, 0.01564, 50553.4, 50.5534
3614, -963.1, -0.9631, 16.08, 0.01608, 51164.5, 51.1645
3615, -963.06, -0.96306, 16.34, 0.01634, 51978.7, 51.9787
3616, -962.78, -0.96278, 16.76, 0.01676, 51754.6, 51.7546
3617, -963.22, -0.96322, 18.68, 0.01868, 52103.4, 52.1034
3618, -962.78, -0.96278, 18.44, 0.01844, 52604.1, 52.6041
3619, -963.06, -0.96306, 19.32, 0.01932, 52353.3, 52.3533
3620, -962.86, -0.96286, 18.4, 0.0184, 52104.4, 52.1044
3621, -963.02, -0.96302, 19.1, 0.0191, 52424.9, 52.4249
3622, -962.98, -0.96298, 20.8, 0.0208, 53021.8, 53.0218
3623, -963.42, -0.96342, 18.72, 0.01872, 52663.9, 52.6639
3624, -963.3, -0.9633, 19.56, 0.01956, 52703.4, 52.7034
3625, -962.86, -0.96286, 20.12, 0.02012, 53093.2, 53.0932
3626, -963.18, -0.96318, 19.58, 0.01958, 53910.1, 53.9101
3627, -962.62, -0.96262, 22.22, 0.02222, 53774.7, 53.7747
3628, -963.06, -0.96306, 22, 0.022, 54453.2, 54.4532
3629, -963.3, -0.9633, 23.2, 0.0232, 55072.5, 55.0725
3630, -963.3, -0.9633, 22.92, 0.02292, 56013.3, 56.0133
3631, -963.42, -0.96342, 22.38, 0.02238, 56632.5, 56.6325
3632, -963.62, -0.96362, 22.04, 0.02204, 55719.3, 55.7193
3633, -963.14, -0.96314, 22.88, 0.02288, 56130.3, 56.1303
3634, -963.46, -0.96346, 21.78, 0.02178, 56365.6, 56.3656
3635, -963.86, -0.96386, 21.36, 0.02136, 55576.2, 55.5762
3636, -963.7, -0.9637, 21.04, 0.02104, 54763.4, 54.7634
3637, -963.78, -0.96378, 20.96, 0.02096, 54911.2, 54.9112
3638, -964.02, -0.96402, 20.08, 0.02008, 55559.7, 55.5597
3639, -964.18, -0.96418, 20.82, 0.02082, 55881, 55.881
3640, -963.62, -0.96362, 18.74, 0.01874, 56028.7, 56.0287
3641, -963.9, -0.9639, 20.28, 0.02028, 55759.4, 55.7594
3642, -963.74, -0.96374, 20.2, 0.0202, 55762.2, 55.7622
3643, -963.62, -0.96362, 21.42, 0.02142, 56003.6, 56.0036
3644, -963.74, -0.96374, 22.78, 0.02278, 56227.7, 56.2277
3645, -964.14, -0.96414, 21.42, 0.02142, 56189.1, 56.1891
3646, -964.3, -0.9643, 21.82, 0.02182, 56600.3, 56.6003
3647, -963.74, -0.96374, 22.58, 0.02258, 56380.7, 56.3807
3648, -963.42, -0.96342, 23.16, 0.02316, 56209.4, 56.2094
3649, -963.5, -0.9635, 21.22, 0.02122, 55775.8, 55.7758
3650, -963.66, -0.96366, 23.16, 0.02316, 55969.8, 55.9698
3651, -964.02, -0.96402, 22.52, 0.02252, 56359.9, 56.3599
3652, -963.82, -0.96382, 20.8, 0.0208, 56279.4, 56.2794
3653, -963.82, -0.96382, 21.6, 0.0216, 55443.8, 55.4438
3654, -963.5, -0.9635, 21.7, 0.0217, 56000.8, 56.0008
3655, -963.98, -0.96398, 20.9, 0.0209, 56368.7, 56.3687
3656, -964.18, -0.96418, 20.44, 0.02044, 55526.6, 55.5266
3657, -963.9, -0.9639, 20.26, 0.02026, 55562.4, 55.5624
3658, -964.02, -0.96402, 19.74, 0.01974, 55675.4, 55.6754
3659, -963.98, -0.96398, 20.82, 0.02082, 56075.8, 56.0758
3660, -963.78, -0.96378, 20.28, 0.02028, 56861.5, 56.8615
3661, -963.38, -0.96338, 19.18, 0.01918, 57358.4, 57.3584
3662, -963.62, -0.96362, 19.26, 0.01926, 56894.8, 56.8948
3663, -964.02, -0.96402, 18.98, 0.01898, 57229.6, 57.2296
3664, -963.94, -0.96394, 19.44, 0.01944, 58497.8, 58.4978
3665, -963.66, -0.96366, 20.38, 0.02038, 58787.7, 58.7877
3666, -963.9, -0.9639, 18.82, 0.01882, 57886.2, 57.8862
3667, -963.94, -0.96394, 18.1, 0.0181, 57423.2, 57.4232
3668, -964.14, -0.96414, 17.04, 0.01704, 57165.8, 57.1658
3669, -964.34, -0.96434, 17.46, 0.01746, 57649.6, 57.6496
3670, -964.18, -0.96418, 18.1, 0.0181, 57559.6, 57.5596
3671, -964.3, -0.9643, 16.8, 0.0168, 57630, 57.63
3672, -964.18, -0.96418, 17.18, 0.01718, 57604.1, 57.6041
3673, -964.54, -0.96454, 19.42, 0.01942, 58453.2, 58.4532
3674, -964.26, -0.96426, 17.92, 0.01792, 58657.4, 58.6574
3675, -964.3, -0.9643, 18.68, 0.01868, 58306.7, 58.3067
3676, -964.62, -0.96462, 21.22, 0.02122, 57200, 57.2
3677, -964.38, -0.96438, 21.9, 0.0219, 57035.6, 57.0356
3678, -964.26, -0.96426, 21.18, 0.02118, 56420.2, 56.4202
3679, -964.58, -0.96458, 20.92, 0.02092, 56562.5, 56.5625
3680, -964.66, -0.96466, 20.4, 0.0204, 57323, 57.323
3681, -964.54, -0.96454, 18.78, 0.01878, 57341.9, 57.3419
3682, -964.66, -0.96466, 17.42, 0.01742, 57949.6, 57.9496
3683, -964.9, -0.9649, 19, 0.019, 58517.8, 58.5178
3684, -964.86, -0.96486, 19.2, 0.0192, 58279.8, 58.2798
3685, -964.94, -0.96494, 20.1, 0.0201, 58512.6, 58.5126
3686, -965.14, -0.96514, 19.68, 0.01968, 58528.2, 58.5282
3687, -964.9, -0.9649, 17.36, 0.01736, 58070.6, 58.0706
3688, -964.42, -0.96442, 18.12, 0.01812, 59104.4, 59.1044
3689, -964.3, -0.9643, 20.28, 0.02028, 59277.5, 59.2775
3690, -964.06, -0.96406, 20.48, 0.02048, 60033, 60.033
3691, -963.7, -0.9637, 19.68, 0.01968, 60001, 60.001
3692, -963.66, -0.96366, 18.26, 0.01826, 60226.2, 60.2262
3693, -963.58, -0.96358, 19.32, 0.01932, 60296.6, 60.2966
3694, -963.94, -0.96394, 20.8, 0.0208, 60322.6, 60.3226
3695, -964.22, -0.96422, 21.18, 0.02118, 60488.8, 60.4888
3696, -964.1, -0.9641, 22.04, 0.02204, 60341.4, 60.3414
3697, -964.34, -0.96434, 20.94, 0.02094, 59977.6, 59.9776
3698, -964.3, -0.9643, 20.5, 0.0205, 60698.8, 60.6988
3699, -964.46, -0.96446, 19.56, 0.01956, 60283.1, 60.2831
3700, -964.38, -0.96438, 18.6, 0.0186, 60246.2, 60.2462
3701, -964.26, -0.96426, 18.1, 0.0181, 59994.3, 59.9943
3702, -964.46, -0.96446, 19.36, 0.01936, 60289.8, 60.2898
3703, -964.42, -0.96442, 18.18, 0.01818, 60500.7, 60.5007
3704, -964.1, -0.9641, 17.4, 0.0174, 59464.9, 59.4649
3705, -963.94, -0.96394, 18.8, 0.0188, 60208.9, 60.2089
3706, -963.54, -0.96354, 18.84, 0.01884, 59357.1, 59.3571
