#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
394, -97.22, -0.9722, -8.42, -0.0842, 5503.32, 55.0332
395, -97.22, -0.9722, -8.84, -0.0884, 5516.32, 55.1632
396, -97.22, -0.9722, -9.18, -0.0918, 5488.04, 54.8804
397, -97.18, -0.9718, -8.98, -0.0898, 5480.6, 54.806
398, -97.1, -0.971, -9.12, -0.0912, 5508.96, 55.0896
399, -97.06, -0.9706, -10.14, -0.1014, 5559.72, 55.5972
400, -97.06, -0.9706, -10.22, -0.1022, 5550.36, 55.5036
401, -96.98, -0.9698, -10.62, -0.1062, 5553.56, 55.5356
402, -96.94, -0.9694, -10.7, -0.107, 5566.92, 55.6692
403, -96.94, -0.9694, -10.84, -0.1084, 5477.52, 54.7752
404, -96.9, -0.969, -11.2, -0.112, 5532.56, 55.3256
405, -97.02, -0.9702, -11.24, -0.1124, 5505.12, 55.0512
406, -96.9, -0.969, -11.56, -0.1156, 5466.8, 54.668
407, -96.78, -0.9678, -11.88, -0.1188, 5483.92, 54.8392
408, -97.02, -0.9702, -11.62, -0.1162, 5442.04, 54.4204
409, -96.94, -0.9694, -11.36, -0.1136, 5453.6, 54.536
410, -97.02, -0.9702, -11.46, -0.1146, 5504.28, 55.0428
411, -96.94, -0.9694, -11.64, -0.1164, 5524.96, 55.2496
412, -97.06, -0.9706, -11.62, -0.1162, 5536.44, 55.3644
413, -97.06, -0.9706, -11.56, -0.1156, 5509.6, 55.096
414, -96.98, -0.9698, -11.1, -0.111, 5461.24, 54.6124
415, -97.02, -0.9702, -11.28, -0.1128, 5497.6, 54.976
416, -96.9, -0.969, -10.58, -0.1058, 5413.48, 54.1348
417, -96.78, -0.9678, -10.5, -0.105, 5386.84, 53.8684
418, -96.82, -0.9682, -10.86, -0.1086, 5355.32, 53.5532
419, -96.7, -0.967, -10.62, -0.1062, 5307.96, 53.0796
420, -96.78, -0.9678, -9.84, -0.0984, 5345.36, 53.4536
421, -96.78, -0.9678, -9.06, -0.0906, 5265.32, 52.6532
422, -96.78, -0.9678, -9.46, -0.0946, 5257.48, 52.5748
423, -96.86, -0.9686, -9.28, -0.0928, 5226.56, 52.2656
424, -96.78, -0.9678, -8.98, -0.0898, 5187.32, 51.8732
425, -96.74, -0.9674, -9.6, -0.096, 5153.44, 51.5344
426, -96.82, -0.9682, -9.74, -0.0974, 5159.64, 51.5964
427, -96.98, -0.9698, -9.12, -0.0912, 5163.44, 51.6344
428, -97.1, -0.971, -9.1, -0.091, 5215.24, 52.1524
429, -97.06, -0.9706, -10.04, -0.1004, 5166.88, 51.6688
430, -97.06, -0.9706, -10.14, -0.1014, 5122.12, 51.2212
431, -97.26, -0.9726, -10.54, -0.1054, 5088.36, 50.8836
432, -97.22, -0.9722, -10.6, -0.106, 5110.64, 51.1064
433, -97.18, -0.9718, -10.5, -0.105, 5103.88, 51.0388
434, -97.22, -0.9722, -9.86, -0.0986, 5057.16, 50.5716
435, -97.22, -0.9722, -10.5, -0.105, 5097.24, 50.9724
436, -97.22, -0.9722, -10.94, -0.1094, 5095.4, 50.954
437, -97.34, -0.9734, -11.22, -0.1122, 5129.88, 51.2988
438, -97.26, -0.9726, -11.2, -0.112, 5147.76, 51.4776
439, -97.26, -0.9726, -11.34, -0.1134, 5174.92, 51.7492
440, -97.22, -0.9722, -11.48, -0.1148, 5158.64, 51.5864
441, -97.18, -0.9718, -11.94, -0.1194, 5206.6, 52.066
442, -97.02, -0.9702, -11.88, -0.1188, 5183.84, 51.8384
443, -97.14, -0.9714, -11.54, -0.1154, 5135.8, 51.358
444, -97.14, -0.9714, -11.52, -0.1152, 5150.48, 51.5048
445, -97.14, -0.9714, -11.08, -0.1108, 5130.48, 51.3048
446, -96.98, -0.9698, -10.72, -0.1072, 5116.8, 51.168
447, -97.02, -0.9702, -10.26, -0.1026, 5110.92, 51.1092
448, -97.1, -0.971, -10.38, -0.1038, 5142.68, 51.4268
449, -97.18, -0.9718, -10.9, -0.109, 5151.08, 51.5108
450, -97.26, -0.9726, -10.74, -0.1074, 5215.32, 52.1532
451, -97.26, -0.9726, -10.4, -0.104, 5246.24, 52.4624
452, -97.38, -0.9738, -10.14, -0.1014, 5220.12, 52.2012
453, -97.3, -0.973, -10.08, -0.1008, 5199.2, 51.992
454, -97.3, -0.973, -10.24, -0.1024, 5206.16, 52.0616
455, -97.22, -0.9722, -10.06, -0.1006, 5264.92, 52.6492
456, -97.1, -0.971, -9.92, -0.0992, 5260.72, 52.6072
457, -97.18, -0.9718, -9.72, -0.0972, 5253.52, 52.5352
458, -97.06, -0.9706, -9.1, -0.091, 5229.64, 52.2964
459, -97.1, -0.971, -9.3, -0.093, 5228.76, 52.2876
460, -97.06, -0.9706, -9.04, -0.0904, 5258.48, 52.5848
461, -97.02, -0.9702, -8.74, -0.0874, 5217.08, 52.1708
462, -96.98, -0.9698, -8.8, -0.088, 5237.68, 52.3768
463, -97.06, -0.9706, -8.74, -0.0874, 5200.92, 52.0092
464, -97.06, -0.9706, -9.06, -0.0906, 5152.36, 51.5236
465, -97.02, -0.9702, -8.78, -0.0878, 5114.2, 51.142
466, -96.9, -0.969, -8.36, -0.0836, 5101.04, 51.0104
467, -96.94, -0.9694, -8.82, -0.0882, 5038.04, 50.3804
468, -96.86, -0.9686, -8.84, -0.0884, 5053.2, 50.532
469, -96.9, -0.969, -9.38, -0.0938, 5097.4, 50.974
470, -97.02, -0.9702, -8.98, -0.0898, 5062.76, 50.6276
471, -96.86, -0.9686, -8.54, -0.0854, 5030.76, 50.3076
472, -96.9, -0.969, -8.52, -0.0852, 5048.96, 50.4896
473, -96.78, -0.9678, -7.72, -0.0772, 5078.32, 50.7832
474, -96.82, -0.9682, -8, -0.08, 5072.56, 50.7256
475, -96.82, -0.9682, -8.04, -0.0804, 5092.72, 50.9272
476, -96.9, -0.969, -7.74, -0.0774, 5090.76, 50.9076
477, -96.86, -0.9686, -7.16, -0.0716, 5021.12, 50.2112
478, -96.86, -0.9686, -7.64, -0.0764, 4988.8, 49.888
479, -96.82, -0.9682, -8.02, -0.0802, 4965, 49.65
480, -96.86, -0.9686, -8.38, -0.0838, 4989.64, 49.8964
481, -96.9, -0.969, -8.24, -0.0824, 4924.08, 49.2408
482, -96.86, -0.9686, -8.54, -0.0854, 4835.88, 48.3588
483, -96.7, -0.967, -7.64, -0.0764, 4793.36, 47.9336
484, -96.86, -0.9686, -7.62, -0.0762, 4798.68, 47.9868
485, -96.86, -0.9686, -7.74, -0.0774, 4769.24, 47.6924
486, -96.66, -0.9666, -7.18, -0.0718, 4764.36, 47.6436
487, -96.62, -0.9662, -6.84, -0.0684, 4790.16, 47.9016
488, -96.7, -0.967, -6.76, -0.0676, 4804.32, 48.0432
489, -96.7, -0.967, -7.06, -0.0706, 4840.2, 48.402
490, -96.7, -0.967, -6.64, -0.0664, 4871.2, 48.712
491, -96.66, -0.9666, -6.86, -0.0686, 4913.64, 49.1364
492, -96.66, -0.9666, -6.52, -0.0652, 4945.92, 49.4592
493, -96.82, -0.9682, -6.52, -0.0652, 4913.76, 49.1376
494, -96.9, -0.969, -6.34, -0.0634, 4926.36, 49.2636
495, -96.98, -0.9698, -5.82, -0.0582, 4890.68, 48.9068
496, -97.02, -0.9702, -6.1, -0.061, 4947.88, 49.4788
497, -97.02, -0.9702, -5.98, -0.0598, 4945, 49.45
498, -96.98, -0.9698, -6.28, -0.0628, 5024.96, 50.2496
499, -97.02, -0.9702, -6.72, -0.0672, 5052.56, 50.5256
500, -97.1, -0.971, -6.92, -0.0692, 5109.92, 51.0992
501, -97.06, -0.9706, -6.06, -0.0606, 5062.52, 50.6252
502, -97.06, -0.9706, -5.88, -0.0588, 5112.8, 51.128
503, -96.98, -0.9698, -5.78, -0.0578, 5136.6, 51.366
504, -96.94, -0.9694, -5.7, -0.057, 5163, 51.63
505, -96.78, -0.9678, -5.1, -0.051, 5087.56, 50.8756
506, -96.74, -0.9674, -4.44, -0.0444, 5062.56, 50.6256
507, -96.82, -0.9682, -4.64, -0.0464, 5108.16, 51.0816
508, -96.9, -0.969, -4.3, -0.043, 5118.68, 51.1868
509, -96.78, -0.9678, -3.88, -0.0388, 5016.64, 50.1664
510, -96.82, -0.9682, -3.86, -0.0386, 4969.72, 49.6972
511, -96.74, -0.9674, -4.22, -0.0422, 4951.16, 49.5116
512, -96.7, -0.967, -4.52, -0.0452, 4883.6, 48.836
513, -96.82, -0.9682, -4.7, -0.047, 4957.32, 49.5732
514, -96.86, -0.9686, -5.16, -0.0516, 4994.24, 49.9424
515, -97.02, -0.9702, -5.84, -0.0584, 5000.4, 50.004
516, -96.94, -0.9694, -5.94, -0.0594, 5018.12, 50.1812
517, -97.02, -0.9702, -6, -0.06, 4966.56, 49.6656
518, -97.18, -0.9718, -5.5, -0.055, 4965.16, 49.6516
519, -96.98, -0.9698, -5.38, -0.0538, 4978.44, 49.7844
520, -96.98, -0.9698, -5.44, -0.0544, 5006.48, 50.0648
521, -97.06, -0.9706, -5.62, -0.0562, 5030.28, 50.3028
522, -97.06, -0.9706, -5.76, -0.0576, 4991.2, 49.912
523, -97.18, -0.9718, -5.86, -0.0586, 4987.96, 49.8796
524, -97.22, -0.9722, -5.84, -0.0584, 4985.52, 49.8552
525, -97.22, -0.9722, -6.18, -0.0618, 4968.92, 49.6892
526, -97.14, -0.9714, -6.26, -0.0626, 5005.16, 50.0516
527, -97.26, -0.9726, -6.42, -0.0642, 5081.4, 50.814
528, -97.14, -0.9714, -6.78, -0.0678, 5133.56, 51.3356
529, -97.1, -0.971, -6.7, -0.067, 5117.88, 51.1788
530, -97.06, -0.9706, -6.94, -0.0694, 5160.28, 51.6028
531, -97.14, -0.9714, -7.22, -0.0722, 5186.44, 51.8644
532, -97.06, -0.9706, -7.48, -0.0748, 5191.44, 51.9144
533, -97.06, -0.9706, -7.84, -0.0784, 5244.96, 52.4496
534, -97.06, -0.9706, -7.26, -0.0726, 5245.64, 52.4564
535, -97.02, -0.9702, -6.84, -0.0684, 5172.24, 51.7224
536, -97.1, -0.971, -7.02, -0.0702, 5161.4, 51.614
537, -97.06, -0.9706, -6.88, -0.0688, 5237.04, 52.3704
538, -97.1, -0.971, -6.54, -0.0654, 5304.76, 53.0476
539, -97.02, -0.9702, -6.86, -0.0686, 5400.52, 54.0052
540, -97.02, -0.9702, -6.76, -0.0676, 5413.52, 54.1352
541, -97.02, -0.9702, -6.92, -0.0692, 5452, 54.52
542, -97.18, -0.9718, -7.28, -0.0728, 5485.04, 54.8504
543, -97.26, -0.9726, -7.28, -0.0728, 5480, 54.8
544, -97.22, -0.9722, -7.68, -0.0768, 5524.24, 55.2424
545, -97.18, -0.9718, -7.76, -0.0776, 5572.48, 55.7248
546, -97.3, -0.973, -8.1, -0.081, 5563.72, 55.6372
547, -97.42, -0.9742, -7.82, -0.0782, 5610.12, 56.1012
548, -97.22, -0.9722, -7.82, -0.0782, 5649, 56.49
549, -97.34, -0.9734, -7.8, -0.078, 5596.88, 55.9688
550, -97.34, -0.9734, -7.44, -0.0744, 5598.32, 55.9832
551, -97.34, -0.9734, -7.52, -0.0752, 5599.68, 55.9968
552, -97.3, -0.973, -7.08, -0.0708, 5600.48, 56.0048
553, -97.18, -0.9718, -6.58, -0.0658, 5556.68, 55.5668
554, -97.3, -0.973, -6.26, -0.0626, 5579.72, 55.7972
555, -97.26, -0.9726, -5.82, -0.0582, 5530.28, 55.3028
556, -97.42, -0.9742, -5.56, -0.0556, 5589.76, 55.8976
557, -97.38, -0.9738, -5.26, -0.0526, 5561, 55.61
558, -97.46, -0.9746, -4.94, -0.0494, 5589.72, 55.8972
559, -97.54, -0.9754, -4.92, -0.0492, 5663.28, 56.6328
560, -97.46, -0.9746, -4.52, -0.0452, 5642.32, 56.4232
561, -97.34, -0.9734, -3.98, -0.0398, 5562.6, 55.626
562, -97.3, -0.973, -3.96, -0.0396, 5560.08, 55.6008
563, -97.18, -0.9718, -4.18, -0.0418, 5538.12, 55.3812
564, -97.26, -0.9726, -4.12, -0.0412, 5561.6, 55.616
565, -97.38, -0.9738, -3.74, -0.0374, 5635.56, 56.3556
566, -97.34, -0.9734, -3.76, -0.0376, 5685.36, 56.8536
567, -97.22, -0.9722, -3.6, -0.036, 5726.56, 57.2656
568, -97.26, -0.9726, -3.64, -0.0364, 5709.68, 57.0968
569, -97.38, -0.9738, -3.74, -0.0374, 5829.72, 58.2972
570, -97.34, -0.9734, -3.74, -0.0374, 5826.44, 58.2644
571, -97.42, -0.9742, -4.1, -0.041, 5769.16, 57.6916
572, -97.42, -0.9742, -4.3, -0.043, 5844.36, 58.4436
573, -97.46, -0.9746, -4.34, -0.0434, 5946.12, 59.4612
574, -97.5, -0.975, -3.92, -0.0392, 5949.36, 59.4936
575, -97.62, -0.9762, -3.7, -0.037, 5974.12, 59.7412
576, -97.5, -0.975, -4.22, -0.0422, 5948.76, 59.4876
577, -97.38, -0.9738, -4.32, -0.0432, 5937.68, 59.3768
578, -97.3, -0.973, -3.72, -0.0372, 5908, 59.08
579, -97.42, -0.9742, -4.22, -0.0422, 5900.44, 59.0044
580, -97.34, -0.9734, -4.08, -0.0408, 5972.48, 59.7248
581, -97.38, -0.9738, -3.72, -0.0372, 5979.12, 59.7912
582, -97.22, -0.9722, -4.18, -0.0418, 5971.64, 59.7164
583, -97.26, -0.9726, -4.56, -0.0456, 5957.76, 59.5776
584, -97.3, -0.973, -4.86, -0.0486, 5970.84, 59.7084
585, -97.38, -0.9738, -5.14, -0.0514, 5963.56, 59.6356
586, -97.38, -0.9738, -4.68, -0.0468, 5994.4, 59.944
587, -97.46, -0.9746, -4.9, -0.049, 5945, 59.45
588, -97.46, -0.9746, -4.88, -0.0488, 5928.96, 59.2896
589, -97.38, -0.9738, -5.44, -0.0544, 5909.2, 59.092
590, -97.42, -0.9742, -5.8, -0.058, 5932.24, 59.3224
591, -97.3, -0.973, -5.76, -0.0576, 5845.84, 58.4584
592, -97.14, -0.9714, -5.88, -0.0588, 5878.48, 58.7848
593, -97.18, -0.9718, -5.84, -0.0584, 5873.6, 58.736
594, -97.22, -0.9722, -6.22, -0.0622, 5850.44, 58.5044
595, -97.14, -0.9714, -6.34, -0.0634, 5899.64, 58.9964
596, -97.18, -0.9718, -6.16, -0.0616, 5887.92, 58.8792
597, -97.3, -0.973, -5.62, -0.0562, 5921.72, 59.2172
598, -97.38, -0.9738, -5.34, -0.0534, 5980.28, 59.8028
599, -97.18, -0.9718, -5.42, -0.0542, 5929.64, 59.2964
600, -97.26, -0.9726, -5.04, -0.0504, 5963.12, 59.6312
601, -97.3, -0.973, -5.28, -0.0528, 5944.16, 59.4416
602, -97.22, -0.9722, -5.24, -0.0524, 5993.44, 59.9344
603, -97.18, -0.9718, -5.56, -0.0556, 6002.64, 60.0264
604, -97.34, -0.9734, -5.38, -0.0538, 6003.56, 60.0356
605, -97.3, -0.973, -5.44, -0.0544, 6088.16, 60.8816
606, -97.38, -0.9738, -5.34, -0.0534, 6084.84, 60.8484
607, -97.5, -0.975, -5.34, -0.0534, 6118.2, 61.182
608, -97.54, -0.9754, -5.88, -0.0588, 6138.16, 61.3816
609, -97.46, -0.9746, -4.94, -0.0494, 6093.16, 60.9316
610, -97.42, -0.9742, -5.06, -0.0506, 6068.44, 60.6844
611, -97.5, -0.975, -5.18, -0.0518, 6082.76, 60.8276
612, -97.54, -0.9754, -5.08, -0.0508, 6099.84, 60.9984
613, -97.54, -0.9754, -5.02, -0.0502, 6103.96, 61.0396
614, -97.38, -0.9738, -4.84, -0.0484, 6080.96, 60.8096
615, -97.34, -0.9734, -4.68, -0.0468, 6029.44, 60.2944
616, -97.3, -0.973, -4.54, -0.0454, 6005.4, 60.054
617, -97.46, -0.9746, -4.72, -0.0472, 6007.84, 60.0784
618, -97.54, -0.9754, -4.16, -0.0416, 5998.32, 59.9832
619, -97.62, -0.9762, -3.82, -0.0382, 6070.28, 60.7028
620, -97.66, -0.9766, -3.86, -0.0386, 6032.68, 60.3268
621, -97.58, -0.9758, -4.22, -0.0422, 6033.16, 60.3316
622, -97.58, -0.9758, -3.74, -0.0374, 6009.4, 60.094
623, -97.46, -0.9746, -4.28, -0.0428, 5952.24, 59.5224
624, -97.5, -0.975, -3.5, -0.035, 5874.52, 58.7452
625, -97.38, -0.9738, -3.74, -0.0374, 5882.04, 58.8204
626, -97.46, -0.9746, -3.72, -0.0372, 5838.4, 58.384
627, -97.38, -0.9738, -3.82, -0.0382, 5806.68, 58.0668
628, -97.3, -0.973, -4.02, -0.0402, 5813.08, 58.1308
629, -97.26, -0.9726, -3.58, -0.0358, 5779.32, 57.7932
630, -97.22, -0.9722, -3.16, -0.0316, 5805.44, 58.0544
631, -97.3, -0.973, -3.38, -0.0338, 5833.4, 58.334
632, -97.38, -0.9738, -3.3, -0.033, 5846.36, 58.4636
633, -97.5, -0.975, -3.74, -0.0374, 5877.96, 58.7796
634, -97.38, -0.9738, -3.7, -0.037, 5883.4, 58.834
635, -97.22, -0.9722, -3.4, -0.034, 5900.56, 59.0056
636, -97.3, -0.973, -2.82, -0.0282, 5905.4, 59.054
637, -97.3, -0.973, -2.58, -0.0258, 5930.52, 59.3052
638, -97.26, -0.9726, -2.72, -0.0272, 5881.52, 58.8152
639, -97.26, -0.9726, -2.52, -0.0252, 5846.72, 58.4672
640, -97.14, -0.9714, -2.66, -0.0266, 5859.88, 58.5988
641, -97.18, -0.9718, -2.56, -0.0256, 5830.4, 58.304
642, -97.26, -0.9726, -2.7, -0.027, 5825.88, 58.2588
643, -97.46, -0.9746, -2.46, -0.0246, 5817.56, 58.1756
644, -97.46, -0.9746, -2.06, -0.0206, 5768.6, 57.686
645, -97.34, -0.9734, -1.86, -0.0186, 5795.96, 57.9596
646, -97.34, -0.9734, -1.82, -0.0182, 5790.52, 57.9052
647, -97.26, -0.9726, -1.42, -0.0142, 5819.64, 58.1964
648, -97.3, -0.973, -0.66, -0.0066, 5747.96, 57.4796
649, -97.22, -0.9722, -0.44, -0.0044, 5735.2, 57.352
650, -97.22, -0.9722, -0.14, -0.0014, 5751.24, 57.5124
651, -97.14, -0.9714, -0.8, -0.008, 5723.28, 57.2328
652, -96.9, -0.969, -0.62, -0.0062, 5649.4, 56.494
653, -96.94, -0.9694, -0.54, -0.0054, 5665.8, 56.658
654, -96.86, -0.9686, -0.14, -0.0014, 5648.04, 56.4804
655, -96.9, -0.969, 0.24, 0.0024, 5656.48, 56.5648
656, -96.78, -0.9678, -0.2, -0.002, 5649.52, 56.4952
657, -96.78, -0.9678, -0.4, -0.004, 5702.56, 57.0256
658, -96.9, -0.969, 0.04, 0.0004, 5755.04, 57.5504
659, -96.94, -0.9694, -0.06, -0.0006, 5777.24, 57.7724
660, -96.98, -0.9698, -0.36, -0.0036, 5781.12, 57.8112
661, -96.94, -0.9694, 0.26, 0.0026, 5724.28, 57.2428
662, -96.9, -0.969, 0.3, 0.003, 5715.72, 57.1572
663, -96.98, -0.9698, 0.58, 0.0058, 5761.24, 57.6124
664, -97.1, -0.971, 0.22, 0.0022, 5854.04, 58.5404
665, -97.34, -0.9734, 0.12, 0.0012, 5942.8, 59.428
666, -97.38, -0.9738, 0, 6.66134e-18, 5953.76, 59.5376
667, -97.38, -0.9738, -0.04, -0.0004, 5910.4, 59.104
668, -97.38, -0.9738, 0.02, 0.0002, 5962.12, 59.6212
669, -97.38, -0.9738, -0.2, -0.002, 5976.16, 59.7616
670, -97.46, -0.9746, -0.6, -0.006, 5980.72, 59.8072
671, -97.42, -0.9742, -0.38, -0.0038, 5987.96, 59.8796
672, -97.38, -0.9738, -0.56, -0.0056, 6075.52, 60.7552
673, -97.26, -0.9726, -0.78, -0.0078, 6018.76, 60.1876
674, -97.3, -0.973, -0.88, -0.0088, 6065.44, 60.6544
675, -97.1, -0.971, -0.76, -0.0076, 5976.24, 59.7624
676, -97.14, -0.9714, -0.52, -0.0052, 6015.92, 60.1592
677, -97.18, -0.9718, -0.66, -0.0066, 5992.12, 59.9212
678, -97.26, -0.9726, -1.06, -0.0106, 6018.76, 60.1876
679, -97.3, -0.973, -0.74, -0.0074, 5995.48, 59.9548
680, -97.3, -0.973, -0.8, -0.008, 5986.4, 59.864
681, -97.38, -0.9738, -0.56, -0.0056, 6021.92, 60.2192
682, -97.38, -0.9738, -0.3, -0.003, 6015.24, 60.1524
683, -97.38, -0.9738, -0.28, -0.0028, 6005.04, 60.0504
684, -97.38, -0.9738, -0.18, -0.0018, 5963.4, 59.634
685, -97.34, -0.9734, 0.42, 0.0042, 6006.6, 60.066
686, -97.46, -0.9746, 0.62, 0.0062, 5991.24, 59.9124
687, -97.42, -0.9742, 0.66, 0.0066, 5934.44, 59.3444
688, -97.38, -0.9738, 0.92, 0.0092, 5962.96, 59.6296
689, -97.22, -0.9722, 1.02, 0.0102, 5977.8, 59.778
690, -97.14, -0.9714, 0.92, 0.0092, 5978.64, 59.7864
691, -97.22, -0.9722, 0.9, 0.009, 5942.28, 59.4228
692, -97.26, -0.9726, 0.74, 0.0074, 5930.2, 59.302
693, -97.34, -0.9734, 1.3, 0.013, 5928.28, 59.2828
694, -97.38, -0.9738, 1.3, 0.013, 5925.16, 59.2516
695, -97.22, -0.9722, 1.36, 0.0136, 5910.88, 59.1088
696, -97.18, -0.9718, 1.2, 0.012, 5935.84, 59.3584
697, -97.14, -0.9714, 1.44, 0.0144, 5992.96, 59.9296
698, -97.26, -0.9726, 1.58, 0.0158, 6026.04, 60.2604
699, -97.3, -0.973, 1.5, 0.015, 6040.36, 60.4036
700, -97.26, -0.9726, 1.4, 0.014, 6082.56, 60.8256
701, -97.26, -0.9726, 1.72, 0.0172, 6079.44, 60.7944
702, -97.26, -0.9726, 1.92, 0.0192, 6044.88, 60.4488
703, -97.14, -0.9714, 2.08, 0.0208, 5989.28, 59.8928
704, -97.18, -0.9718, 2.16, 0.0216, 6011.76, 60.1176
705, -97.14, -0.9714, 2.34, 0.0234, 6027.48, 60.2748
706, -97.14, -0.9714, 2.14, 0.0214, 6034.28, 60.3428
707, -97.22, -0.9722, 1.98, 0.0198, 6004.68, 60.0468
708, -97.18, -0.9718, 1.96, 0.0196, 6103.2, 61.032
709, -97.18, -0.9718, 1.52, 0.0152, 6059.28, 60.5928
710, -97.22, -0.9722, 2.1, 0.021, 6063.16, 60.6316
711, -97.14, -0.9714, 1.94, 0.0194, 6080.52, 60.8052
712, -97.14, -0.9714, 1.92, 0.0192, 6095.28, 60.9528
713, -97.22, -0.9722, 0.96, 0.0096, 6172.32, 61.7232
714, -97.14, -0.9714, 0.8, 0.008, 6157.44, 61.5744
715, -97.14, -0.9714, 0.4, 0.004, 6146.56, 61.4656
716, -97.14, -0.9714, 0.52, 0.0052, 6126.4, 61.264
717, -97.18, -0.9718, 0.42, 0.0042, 6145.88, 61.4588
718, -97.18, -0.9718, 0.68, 0.0068, 6183.52, 61.8352
719, -97.34, -0.9734, 0.76, 0.0076, 6163.84, 61.6384
720, -97.22, -0.9722, 0.44, 0.0044, 6096.4, 60.964
721, -97.34, -0.9734, -0.36, -0.0036, 6156, 61.56
722, -97.5, -0.975, -0.58, -0.0058, 6135.8, 61.358
723, -97.58, -0.9758, -0.7, -0.007, 6143.88, 61.4388
724, -97.58, -0.9758, -1, -0.01, 6155.04, 61.5504
725, -97.5, -0.975, -1.58, -0.0158, 6133.88, 61.3388
726, -97.46, -0.9746, -2.18, -0.0218, 6135.56, 61.3556
727, -97.42, -0.9742, -2.2, -0.022, 6114.32, 61.1432
728, -97.38, -0.9738, -2.9, -0.029, 6120.12, 61.2012
729, -97.34, -0.9734, -3.1, -0.031, 6122.44, 61.2244
730, -97.26, -0.9726, -2.52, -0.0252, 6151.36, 61.5136
731, -97.26, -0.9726, -2.42, -0.0242, 6102.28, 61.0228
732, -97.38, -0.9738, -2.38, -0.0238, 6022.44, 60.2244
733, -97.26, -0.9726, -2.34, -0.0234, 5954.6, 59.546
734, -97.26, -0.9726, -2.36, -0.0236, 5899.84, 58.9984
735, -97.18, -0.9718, -3.48, -0.0348, 5875.44, 58.7544
736, -97.22, -0.9722, -3.46, -0.0346, 5906.76, 59.0676
737, -97.02, -0.9702, -3.18, -0.0318, 5860.36, 58.6036
738, -96.98, -0.9698, -3.42, -0.0342, 5788.12, 57.8812
739, -97.02, -0.9702, -3.52, -0.0352, 5744.96, 57.4496
740, -97.1, -0.971, -3.86, -0.0386, 5708.36, 57.0836
741, -97.02, -0.9702, -3.58, -0.0358, 5769.72, 57.6972
742, -96.98, -0.9698, -3.66, -0.0366, 5699.32, 56.9932
743, -97.1, -0.971, -3.56, -0.0356, 5667.52, 56.6752
744, -97.14, -0.9714, -3.78, -0.0378, 5711.08, 57.1108
745, -97.18, -0.9718, -3.6, -0.036, 5730.48, 57.3048
746, -97.3, -0.973, -4.16, -0.0416, 5713.92, 57.1392
747, -97.34, -0.9734, -4.2, -0.042, 5648.64, 56.4864
748, -97.46, -0.9746, -4.42, -0.0442, 5646.68, 56.4668
749, -97.38, -0.9738, -4.4, -0.044, 5708.96, 57.0896
750, -97.5, -0.975, -4.82, -0.0482, 5733, 57.33
751, -97.38, -0.9738, -4.92, -0.0492, 5803.52, 58.0352
752, -97.42, -0.9742, -4.56, -0.0456, 5827.84, 58.2784
753, -97.38, -0.9738, -3.78, -0.0378, 5768.76, 57.6876
754, -97.5, -0.975, -4.24, -0.0424, 5771.84, 57.7184
755, -97.46, -0.9746, -4.06, -0.0406, 5855.32, 58.5532
756, -97.62, -0.9762, -4.36, -0.0436, 5876.64, 58.7664
757, -97.54, -0.9754, -3.76, -0.0376, 5874.72, 58.7472
758, -97.38, -0.9738, -3.8, -0.038, 5892.24, 58.9224
759, -97.38, -0.9738, -4.16, -0.0416, 5942.88, 59.4288
760, -97.3, -0.973, -3.96, -0.0396, 5946.24, 59.4624
761, -97.42, -0.9742, -3.22, -0.0322, 6002.12, 60.0212
762, -97.42, -0.9742, -3.1, -0.031, 5948.04, 59.4804
763, -97.54, -0.9754, -3.46, -0.0346, 5970.92, 59.7092
764, -97.5, -0.975, -3.12, -0.0312, 6000.96, 60.0096
765, -97.54, -0.9754, -3.04, -0.0304, 5931.04, 59.3104
766, -97.54, -0.9754, -2.68, -0.0268, 5945.84, 59.4584
767, -97.62, -0.9762, -2.36, -0.0236, 5970.4, 59.704
768, -97.5, -0.975, -2.34, -0.0234, 5936.04, 59.3604
769, -97.42, -0.9742, -2.48, -0.0248, 5989.52, 59.8952
770, -97.3, -0.973, -2.72, -0.0272, 6005.92, 60.0592
771, -97.38, -0.9738, -2.76, -0.0276, 6006.24, 60.0624
772, -97.34, -0.9734, -3.12, -0.0312, 5973.28, 59.7328
773, -97.42, -0.9742, -2.8, -0.028, 6020.72, 60.2072
774, -97.38, -0.9738, -3.26, -0.0326, 6042.04, 60.4204
775, -97.26, -0.9726, -2.92, -0.0292, 6045.44, 60.4544
776, -97.22, -0.9722, -2.72, -0.0272, 6050.48, 60.5048
777, -97.3, -0.973, -2.22, -0.0222, 6092.04, 60.9204
778, -97.26, -0.9726, -2, -0.02, 6126.96, 61.2696
779, -97.38, -0.9738, -1.32, -0.0132, 6210.96, 62.1096
780, -97.42, -0.9742, -1.22, -0.0122, 6192.44, 61.9244
781, -97.38, -0.9738, -0.84, -0.0084, 6213.6, 62.136
782, -97.38, -0.9738, -1.18, -0.0118, 6228.04, 62.2804
783, -97.46, -0.9746, -1.54, -0.0154, 6364.44, 63.6444
784, -97.54, -0.9754, -1.72, -0.0172, 6391.04, 63.9104
785, -97.5, -0.975, -1.72, -0.0172, 6367.92, 63.6792
786, -97.58, -0.9758, -1.72, -0.0172, 6404.8, 64.048
787, -97.58, -0.9758, -1.3, -0.013, 6402.84, 64.0284
