#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
437, -10.54, -1.054, -0.38, -0.038, 113.56, 11.356
438, -10.5, -1.05, -0.42, -0.042, 112.6, 11.26
439, -10.5, -1.05, -0.32, -0.032, 114, 11.4
440, -10.58, -1.058, -0.28, -0.028, 115.36, 11.536
441, -10.54, -1.054, -0.3, -0.03, 115.16, 11.516
442, -10.54, -1.054, -0.34, -0.034, 115, 11.5
443, -10.58, -1.058, -0.28, -0.028, 115.36, 11.536
444, -10.54, -1.054, -0.34, -0.034, 115.96, 11.596
445, -10.58, -1.058, -0.28, -0.028, 115.36, 11.536
446, -10.54, -1.054, -0.24, -0.024, 115.04, 11.504
447, -10.54, -1.054, -0.18, -0.018, 115.16, 11.516
448, -10.5, -1.05, -0.12, -0.012, 115.12, 11.512
449, -10.5, -1.05, -0.18, -0.018, 115, 11.5
450, -10.54, -1.054, -0.12, -0.012, 116.32, 11.632
451, -10.54, -1.054, -0.1, -0.01, 116.92, 11.692
452, -10.54, -1.054, -0.12, -0.012, 116.96, 11.696
453, -10.54, -1.054, -0.14, -0.014, 117.08, 11.708
454, -10.54, -1.054, -0.16, -0.016, 117.28, 11.728
455, -10.5, -1.05, -0.06, -0.006, 115.96, 11.596
456, -10.5, -1.05, -0.14, -0.014, 115.64, 11.564
457, -10.54, -1.054, -0.16, -0.016, 114.72, 11.472
458, -10.54, -1.054, -0.16, -0.016, 114.72, 11.472
459, -10.54, -1.054, -0.14, -0.014, 115.16, 11.516
460, -10.54, -1.054, -0.14, -0.014, 115.16, 11.516
461, -10.46, -1.046, -0.2, -0.02, 114.4, 11.44
462, -10.46, -1.046, -0.36, -0.036, 112.16, 11.216
463, -10.46, -1.046, -0.36, -0.036, 111.92, 11.192
464, -10.42, -1.042, -0.48, -0.048, 110.24, 11.024
465, -10.5, -1.05, -0.5, -0.05, 110.04, 11.004
466, -10.46, -1.046, -0.48, -0.048, 110.64, 11.064
467, -10.46, -1.046, -0.48, -0.048, 110.64, 11.064
468, -10.5, -1.05, -0.52, -0.052, 110.64, 11.064
469, -10.46, -1.046, -0.58, -0.058, 109.72, 10.972
470, -10.5, -1.05, -0.58, -0.058, 110.04, 11.004
471, -10.54, -1.054, -0.62, -0.062, 110.2, 11.02
472, -10.54, -1.054, -0.58, -0.058, 110.36, 11.036
473, -10.54, -1.054, -0.64, -0.064, 110.24, 11.024
474, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
475, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
476, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
477, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
478, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
479, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
480, -10.54, -1.054, -0.76, -0.076, 109.6, 10.96
481, -10.54, -1.054, -0.74, -0.074, 109.72, 10.972
482, -10.54, -1.054, -0.74, -0.074, 109.72, 10.972
483, -10.54, -1.054, -0.7, -0.07, 110.2, 11.02
484, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
485, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
486, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
487, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
488, -10.58, -1.058, -0.68, -0.068, 110.56, 11.056
489, -10.5, -1.05, -0.8, -0.08, 109.92, 10.992
490, -10.5, -1.05, -0.84, -0.084, 110.56, 11.056
491, -10.5, -1.05, -0.88, -0.088, 112.56, 11.256
492, -10.5, -1.05, -0.82, -0.082, 111, 11.1
493, -10.54, -1.054, -0.8, -0.08, 111.52, 11.152
494, -10.54, -1.054, -0.76, -0.076, 110.88, 11.088
495, -10.54, -1.054, -0.74, -0.074, 110.68, 11.068
496, -10.54, -1.054, -0.72, -0.072, 110.56, 11.056
497, -10.54, -1.054, -0.76, -0.076, 110.88, 11.088
498, -10.54, -1.054, -0.76, -0.076, 110.88, 11.088
499, -10.54, -1.054, -0.78, -0.078, 111.16, 11.116
500, -10.54, -1.054, -0.82, -0.082, 111.96, 11.196
501, -10.54, -1.054, -0.78, -0.078, 111.16, 11.116
502, -10.5, -1.05, -0.88, -0.088, 112.48, 11.248
503, -10.5, -1.05, -0.92, -0.092, 113.84, 11.384
504, -10.54, -1.054, -0.9, -0.09, 113.88, 11.388
505, -10.58, -1.058, -0.88, -0.088, 113.76, 11.376
506, -10.58, -1.058, -0.88, -0.088, 113.76, 11.376
507, -10.58, -1.058, -0.88, -0.088, 113.76, 11.376
508, -10.58, -1.058, -0.88, -0.088, 113.76, 11.376
509, -10.58, -1.058, -0.88, -0.088, 113.76, 11.376
510, -10.58, -1.058, -0.88, -0.088, 113.76, 11.376
511, -10.54, -1.054, -0.84, -0.084, 113.76, 11.376
512, -10.54, -1.054, -0.76, -0.076, 114.72, 11.472
513, -10.5, -1.05, -0.78, -0.078, 114.84, 11.484
514, -10.5, -1.05, -0.86, -0.086, 113.4, 11.34
515, -10.5, -1.05, -0.76, -0.076, 115.44, 11.544
516, -10.54, -1.054, -0.76, -0.076, 116, 11.6
517, -10.5, -1.05, -0.74, -0.074, 116.28, 11.628
518, -10.5, -1.05, -0.72, -0.072, 116.4, 11.64
519, -10.58, -1.058, -0.68, -0.068, 116.96, 11.696
520, -10.58, -1.058, -0.68, -0.068, 116.96, 11.696
521, -10.46, -1.046, -0.62, -0.062, 116.68, 11.668
522, -10.5, -1.05, -0.58, -0.058, 116.76, 11.676
523, -10.5, -1.05, -0.52, -0.052, 116.96, 11.696
524, -10.46, -1.046, -0.58, -0.058, 118.76, 11.876
525, -10.42, -1.042, -0.62, -0.062, 119.24, 11.924
526, -10.42, -1.042, -0.74, -0.074, 119, 11.9
527, -10.42, -1.042, -0.76, -0.076, 121.12, 12.112
528, -10.42, -1.042, -0.84, -0.084, 122.08, 12.208
529, -10.38, -1.038, -0.94, -0.094, 121.8, 12.18
530, -10.42, -1.042, -0.98, -0.098, 123.16, 12.316
531, -10.46, -1.046, -1.06, -0.106, 125.24, 12.524
532, -10.42, -1.042, -1.02, -0.102, 123.16, 12.316
533, -10.42, -1.042, -1, -0.1, 122.32, 12.232
534, -10.38, -1.038, -0.88, -0.088, 120.96, 12.096
535, -10.42, -1.042, -1.06, -0.106, 124.12, 12.412
536, -10.42, -1.042, -0.9, -0.09, 121, 12.1
537, -10.38, -1.038, -0.8, -0.08, 121.84, 12.184
538, -10.38, -1.038, -0.78, -0.078, 121.48, 12.148
539, -10.42, -1.042, -0.86, -0.086, 125.32, 12.532
540, -10.46, -1.046, -0.82, -0.082, 127.48, 12.748
541, -10.5, -1.05, -0.94, -0.094, 128.44, 12.844
542, -10.5, -1.05, -0.86, -0.086, 128.28, 12.828
543, -10.5, -1.05, -0.88, -0.088, 128.4, 12.84
544, -10.54, -1.054, -0.78, -0.078, 128.76, 12.876
545, -10.54, -1.054, -0.7, -0.07, 130.68, 13.068
546, -10.46, -1.046, -0.74, -0.074, 128.44, 12.844
547, -10.46, -1.046, -0.76, -0.076, 128.08, 12.808
548, -10.46, -1.046, -0.6, -0.06, 128.4, 12.84
549, -10.46, -1.046, -0.66, -0.066, 128.6, 12.86
550, -10.5, -1.05, -0.76, -0.076, 128.56, 12.856
551, -10.5, -1.05, -0.76, -0.076, 128.16, 12.816
552, -10.54, -1.054, -0.78, -0.078, 128.76, 12.876
553, -10.5, -1.05, -0.72, -0.072, 128.16, 12.816
554, -10.5, -1.05, -0.72, -0.072, 126.48, 12.648
555, -10.46, -1.046, -0.74, -0.074, 125.24, 12.524
556, -10.5, -1.05, -0.76, -0.076, 126.96, 12.696
557, -10.5, -1.05, -0.78, -0.078, 126.52, 12.652
558, -10.5, -1.05, -0.78, -0.078, 126.52, 12.652
559, -10.54, -1.054, -0.78, -0.078, 126.36, 12.636
560, -10.5, -1.05, -0.84, -0.084, 126.48, 12.648
561, -10.46, -1.046, -0.92, -0.092, 126.64, 12.664
562, -10.46, -1.046, -0.86, -0.086, 126.04, 12.604
563, -10.5, -1.05, -0.8, -0.08, 126.56, 12.656
564, -10.46, -1.046, -0.86, -0.086, 127.16, 12.716
565, -10.46, -1.046, -0.92, -0.092, 127.76, 12.776
566, -10.54, -1.054, -0.92, -0.092, 129.76, 12.976
567, -10.54, -1.054, -0.9, -0.09, 129.72, 12.972
568, -10.54, -1.054, -0.94, -0.094, 129.88, 12.988
569, -10.54, -1.054, -1, -0.1, 130.72, 13.072
570, -10.54, -1.054, -1, -0.1, 130.72, 13.072
571, -10.54, -1.054, -0.94, -0.094, 129.88, 12.988
572, -10.5, -1.05, -0.9, -0.09, 129.72, 12.972
573, -10.46, -1.046, -0.92, -0.092, 130, 13
574, -10.5, -1.05, -0.84, -0.084, 130.64, 13.064
575, -10.5, -1.05, -0.86, -0.086, 129.88, 12.988
576, -10.5, -1.05, -0.84, -0.084, 129.44, 12.944
577, -10.5, -1.05, -0.86, -0.086, 129.4, 12.94
578, -10.5, -1.05, -0.88, -0.088, 129.52, 12.952
579, -10.46, -1.046, -0.96, -0.096, 129.52, 12.952
580, -10.46, -1.046, -0.98, -0.098, 129.72, 12.972
581, -10.46, -1.046, -1.06, -0.106, 129.88, 12.988
582, -10.46, -1.046, -1.16, -0.116, 131.12, 13.112
583, -10.5, -1.05, -1.16, -0.116, 130.72, 13.072
584, -10.5, -1.05, -1.12, -0.112, 129.76, 12.976
585, -10.5, -1.05, -1.2, -0.12, 131.04, 13.104
586, -10.58, -1.058, -1.28, -0.128, 132.96, 13.296
587, -10.54, -1.054, -1.26, -0.126, 132.6, 13.26
588, -10.58, -1.058, -1.28, -0.128, 132.96, 13.296
589, -10.58, -1.058, -1.28, -0.128, 132.96, 13.296
590, -10.54, -1.054, -1.34, -0.134, 133.08, 13.308
591, -10.54, -1.054, -1.38, -0.138, 133.56, 13.356
592, -10.54, -1.054, -1.4, -0.14, 133.92, 13.392
593, -10.5, -1.05, -1.4, -0.14, 131.76, 13.176
594, -10.5, -1.05, -1.38, -0.138, 131.64, 13.164
595, -10.5, -1.05, -1.34, -0.134, 132.44, 13.244
596, -10.46, -1.046, -1.38, -0.138, 129.96, 12.996
597, -10.46, -1.046, -1.36, -0.136, 129.36, 12.936
598, -10.5, -1.05, -1.34, -0.134, 129.24, 12.924
599, -10.5, -1.05, -1.44, -0.144, 128.8, 12.88
600, -10.46, -1.046, -1.44, -0.144, 128.56, 12.856
601, -10.5, -1.05, -1.42, -0.142, 129.24, 12.924
602, -10.54, -1.054, -1.38, -0.138, 129.56, 12.956
603, -10.54, -1.054, -1.44, -0.144, 130.4, 13.04
604, -10.58, -1.058, -1.48, -0.148, 131.36, 13.136
605, -10.58, -1.058, -1.48, -0.148, 131.36, 13.136
606, -10.5, -1.05, -1.46, -0.146, 131.16, 13.116
607, -10.54, -1.054, -1.42, -0.142, 131.48, 13.148
608, -10.54, -1.054, -1.44, -0.144, 129.76, 12.976
609, -10.54, -1.054, -1.36, -0.136, 127.52, 12.752
610, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
611, -10.54, -1.054, -1.26, -0.126, 126.2, 12.62
612, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
613, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
614, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
615, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
616, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
617, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
618, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
619, -10.54, -1.054, -1.32, -0.132, 125.6, 12.56
620, -10.5, -1.05, -1.36, -0.136, 125.68, 12.568
621, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
622, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
623, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
624, -10.54, -1.054, -1.24, -0.124, 126.56, 12.656
625, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
626, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
627, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
628, -10.54, -1.054, -1.32, -0.132, 127.2, 12.72
629, -10.58, -1.058, -1.28, -0.128, 126.56, 12.656
630, -10.54, -1.054, -1.34, -0.134, 125.72, 12.572
631, -10.54, -1.054, -1.38, -0.138, 125.56, 12.556
632, -10.46, -1.046, -1.26, -0.126, 125.4, 12.54
633, -10.42, -1.042, -1.34, -0.134, 125.8, 12.58
634, -10.38, -1.038, -1.34, -0.134, 125.72, 12.572
635, -10.46, -1.046, -1.32, -0.132, 125.68, 12.568
636, -10.5, -1.05, -1.36, -0.136, 125.28, 12.528
637, -10.5, -1.05, -1.4, -0.14, 124.88, 12.488
638, -10.5, -1.05, -1.38, -0.138, 125.72, 12.572
639, -10.5, -1.05, -1.36, -0.136, 125.68, 12.568
640, -10.54, -1.054, -1.36, -0.136, 126.24, 12.624
641, -10.5, -1.05, -1.36, -0.136, 125.52, 12.552
642, -10.5, -1.05, -1.46, -0.146, 124.76, 12.476
643, -10.5, -1.05, -1.48, -0.148, 123.76, 12.376
644, -10.5, -1.05, -1.54, -0.154, 124.6, 12.46
645, -10.42, -1.042, -1.5, -0.15, 122.92, 12.292
646, -10.46, -1.046, -1.38, -0.138, 124.12, 12.412
647, -10.46, -1.046, -1.42, -0.142, 123, 12.3
648, -10.46, -1.046, -1.5, -0.15, 122.52, 12.252
649, -10.46, -1.046, -1.36, -0.136, 125.52, 12.552
650, -10.46, -1.046, -1.44, -0.144, 124.56, 12.456
651, -10.42, -1.042, -1.36, -0.136, 122.32, 12.232
652, -10.42, -1.042, -1.36, -0.136, 124.88, 12.488
653, -10.42, -1.042, -1.48, -0.148, 122.64, 12.264
654, -10.42, -1.042, -1.44, -0.144, 120.88, 12.088
655, -10.5, -1.05, -1.4, -0.14, 121.44, 12.144
656, -10.5, -1.05, -1.42, -0.142, 121.72, 12.172
657, -10.58, -1.058, -1.48, -0.148, 121.76, 12.176
658, -10.54, -1.054, -1.5, -0.15, 121.24, 12.124
659, -10.54, -1.054, -1.54, -0.154, 120.44, 12.044
660, -10.54, -1.054, -1.58, -0.158, 119.96, 11.996
661, -10.5, -1.05, -1.52, -0.152, 118.56, 11.856
662, -10.5, -1.05, -1.48, -0.148, 119.2, 11.92
663, -10.5, -1.05, -1.52, -0.152, 119.6, 11.96
664, -10.5, -1.05, -1.5, -0.15, 117.88, 11.788
665, -10.5, -1.05, -1.5, -0.15, 116.44, 11.644
666, -10.46, -1.046, -1.54, -0.154, 115.32, 11.532
667, -10.46, -1.046, -1.64, -0.164, 113.52, 11.352
668, -10.42, -1.042, -1.66, -0.166, 115.32, 11.532
669, -10.38, -1.038, -1.62, -0.162, 115.08, 11.508
670, -10.42, -1.042, -1.52, -0.152, 114, 11.4
671, -10.42, -1.042, -1.56, -0.156, 113.92, 11.392
672, -10.38, -1.038, -1.4, -0.14, 113.12, 11.312
673, -10.38, -1.038, -1.36, -0.136, 113.04, 11.304
674, -10.42, -1.042, -1.42, -0.142, 111.88, 11.188
675, -10.42, -1.042, -1.5, -0.15, 111.4, 11.14
676, -10.42, -1.042, -1.52, -0.152, 110.64, 11.064
677, -10.46, -1.046, -1.46, -0.146, 111.8, 11.18
678, -10.5, -1.05, -1.46, -0.146, 115.96, 11.596
679, -10.5, -1.05, -1.44, -0.144, 115.68, 11.568
680, -10.5, -1.05, -1.44, -0.144, 115.68, 11.568
681, -10.46, -1.046, -1.46, -0.146, 115.24, 11.524
682, -10.46, -1.046, -1.4, -0.14, 114.8, 11.48
683, -10.42, -1.042, -1.54, -0.154, 113, 11.3
684, -10.42, -1.042, -1.62, -0.162, 111.16, 11.116
685, -10.42, -1.042, -1.52, -0.152, 113.04, 11.304
686, -10.46, -1.046, -1.54, -0.154, 113.16, 11.316
687, -10.5, -1.05, -1.52, -0.152, 113.44, 11.344
688, -10.46, -1.046, -1.54, -0.154, 111.96, 11.196
689, -10.46, -1.046, -1.5, -0.15, 111.48, 11.148
690, -10.5, -1.05, -1.54, -0.154, 109.88, 10.988
691, -10.5, -1.05, -1.58, -0.158, 109.4, 10.94
692, -10.5, -1.05, -1.54, -0.154, 108.6, 10.86
693, -10.46, -1.046, -1.5, -0.15, 107.8, 10.78
694, -10.46, -1.046, -1.4, -0.14, 108.72, 10.872
695, -10.46, -1.046, -1.32, -0.132, 108.08, 10.808
696, -10.38, -1.038, -1.44, -0.144, 107.28, 10.728
697, -10.42, -1.042, -1.5, -0.15, 106.44, 10.644
698, -10.42, -1.042, -1.52, -0.152, 106.96, 10.696
699, -10.42, -1.042, -1.58, -0.158, 107.8, 10.78
700, -10.46, -1.046, -1.54, -0.154, 108.12, 10.812
701, -10.46, -1.046, -1.6, -0.16, 108.32, 10.832
702, -10.42, -1.042, -1.52, -0.152, 106.96, 10.696
703, -10.46, -1.046, -1.44, -0.144, 107.6, 10.76
704, -10.42, -1.042, -1.38, -0.138, 104.44, 10.444
705, -10.46, -1.046, -1.36, -0.136, 104.24, 10.424
706, -10.46, -1.046, -1.32, -0.132, 103.92, 10.392
707, -10.46, -1.046, -1.32, -0.132, 103.6, 10.36
708, -10.5, -1.05, -1.24, -0.124, 104.24, 10.424
709, -10.5, -1.05, -1.24, -0.124, 104.24, 10.424
710, -10.54, -1.054, -1.2, -0.12, 105.76, 10.576
711, -10.54, -1.054, -1.16, -0.116, 105.44, 10.544
712, -10.54, -1.054, -1.16, -0.116, 105.44, 10.544
713, -10.54, -1.054, -1.2, -0.12, 105.76, 10.576
714, -10.54, -1.054, -1.26, -0.126, 106.84, 10.684
715, -10.54, -1.054, -1.26, -0.126, 106.84, 10.684
716, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
717, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
718, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
719, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
720, -10.54, -1.054, -1.26, -0.126, 106.84, 10.684
721, -10.54, -1.054, -1.2, -0.12, 105.76, 10.576
722, -10.54, -1.054, -1.22, -0.122, 106.04, 10.604
723, -10.54, -1.054, -1.26, -0.126, 106.84, 10.684
724, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
725, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
726, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
727, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
728, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
729, -10.58, -1.058, -1.28, -0.128, 107.36, 10.736
730, -10.54, -1.054, -1.26, -0.126, 107.32, 10.732
731, -10.54, -1.054, -1.3, -0.13, 106.68, 10.668
732, -10.54, -1.054, -1.32, -0.132, 106.08, 10.608
733, -10.54, -1.054, -1.3, -0.13, 106.68, 10.668
734, -10.54, -1.054, -1.32, -0.132, 106.08, 10.608
735, -10.54, -1.054, -1.34, -0.134, 105.56, 10.556
736, -10.5, -1.05, -1.34, -0.134, 103.48, 10.348
737, -10.5, -1.05, -1.26, -0.126, 105.4, 10.54
738, -10.5, -1.05, -1.22, -0.122, 104.44, 10.444
739, -10.46, -1.046, -1.24, -0.124, 104.88, 10.488
740, -10.46, -1.046, -1.22, -0.122, 104.44, 10.444
741, -10.46, -1.046, -1.24, -0.124, 102.8, 10.28
742, -10.46, -1.046, -1.28, -0.128, 100.88, 10.088
743, -10.38, -1.038, -1.34, -0.134, 97.72, 9.772
744, -10.38, -1.038, -1.34, -0.134, 96.68, 9.668
745, -10.38, -1.038, -1.42, -0.142, 97, 9.7
746, -10.42, -1.042, -1.48, -0.148, 96.32, 9.632
747, -10.42, -1.042, -1.46, -0.146, 97.64, 9.764
748, -10.46, -1.046, -1.46, -0.146, 97.16, 9.716
749, -10.46, -1.046, -1.4, -0.14, 96.88, 9.688
750, -10.42, -1.042, -1.46, -0.146, 96.6, 9.66
751, -10.46, -1.046, -1.38, -0.138, 97.08, 9.708
752, -10.42, -1.042, -1.42, -0.142, 96.04, 9.604
753, -10.38, -1.038, -1.42, -0.142, 95.72, 9.572
754, -10.38, -1.038, -1.48, -0.148, 95.76, 9.576
755, -10.42, -1.042, -1.48, -0.148, 97.92, 9.792
756, -10.42, -1.042, -1.36, -0.136, 97.52, 9.752
757, -10.5, -1.05, -1.28, -0.128, 95.92, 9.592
758, -10.54, -1.054, -1.26, -0.126, 96.12, 9.612
759, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
760, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
761, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
762, -10.54, -1.054, -1.3, -0.13, 95.8, 9.58
763, -10.54, -1.054, -1.26, -0.126, 96.12, 9.612
764, -10.54, -1.054, -1.24, -0.124, 96.16, 9.616
765, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
766, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
767, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
768, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
769, -10.58, -1.058, -1.28, -0.128, 96.16, 9.616
770, -10.54, -1.054, -1.26, -0.126, 96.28, 9.628
771, -10.5, -1.05, -1.26, -0.126, 96.28, 9.628
772, -10.46, -1.046, -1.3, -0.13, 96.12, 9.612
773, -10.5, -1.05, -1.22, -0.122, 97.24, 9.724
774, -10.5, -1.05, -1.24, -0.124, 97.2, 9.72
775, -10.5, -1.05, -1.18, -0.118, 98.36, 9.836
776, -10.58, -1.058, -1.08, -0.108, 100.96, 10.096
777, -10.58, -1.058, -1.08, -0.108, 100.96, 10.096
778, -10.54, -1.054, -1.12, -0.112, 101.28, 10.128
779, -10.54, -1.054, -1.18, -0.118, 102.36, 10.236
780, -10.5, -1.05, -1.16, -0.116, 103.2, 10.32
781, -10.5, -1.05, -1.14, -0.114, 101.72, 10.172
782, -10.5, -1.05, -1.14, -0.114, 101.72, 10.172
783, -10.54, -1.054, -1.12, -0.112, 101.28, 10.128
784, -10.54, -1.054, -1.1, -0.11, 101.08, 10.108
785, -10.54, -1.054, -1.2, -0.12, 102.88, 10.288
786, -10.54, -1.054, -1.18, -0.118, 102.36, 10.236
787, -10.54, -1.054, -1.16, -0.116, 101.92, 10.192
788, -10.54, -1.054, -1.14, -0.114, 101.56, 10.156
789, -10.5, -1.05, -1.22, -0.122, 102.04, 10.204
790, -10.54, -1.054, -1.16, -0.116, 101.92, 10.192
791, -10.54, -1.054, -1.2, -0.12, 102.88, 10.288
792, -10.54, -1.054, -1.18, -0.118, 102.36, 10.236
793, -10.54, -1.054, -1.14, -0.114, 101.56, 10.156
794, -10.54, -1.054, -1.2, -0.12, 102.88, 10.288
795, -10.54, -1.054, -1.2, -0.12, 102.88, 10.288
796, -10.54, -1.054, -1.24, -0.124, 104.16, 10.416
797, -10.54, -1.054, -1.2, -0.12, 102.88, 10.288
798, -10.54, -1.054, -1.2, -0.12, 102.88, 10.288
799, -10.54, -1.054, -1.18, -0.118, 102.36, 10.236
800, -10.54, -1.054, -1.18, -0.118, 102.36, 10.236
801, -10.54, -1.054, -1.24, -0.124, 104.16, 10.416
802, -10.58, -1.058, -1.28, -0.128, 105.76, 10.576
803, -10.58, -1.058, -1.28, -0.128, 105.76, 10.576
804, -10.58, -1.058, -1.28, -0.128, 105.76, 10.576
805, -10.54, -1.054, -1.3, -0.13, 105.4, 10.54
806, -10.54, -1.054, -1.32, -0.132, 105.12, 10.512
807, -10.5, -1.05, -1.24, -0.124, 105.04, 10.504
808, -10.54, -1.054, -1.18, -0.118, 105.56, 10.556
809, -10.54, -1.054, -1.18, -0.118, 105.56, 10.556
810, -10.54, -1.054, -1.2, -0.12, 105.44, 10.544
811, -10.54, -1.054, -1.1, -0.11, 106.84, 10.684
812, -10.54, -1.054, -1.14, -0.114, 106.04, 10.604
813, -10.54, -1.054, -1.18, -0.118, 105.56, 10.556
814, -10.54, -1.054, -1.24, -0.124, 105.44, 10.544
815, -10.54, -1.054, -1.24, -0.124, 105.44, 10.544
816, -10.58, -1.058, -1.28, -0.128, 105.76, 10.576
817, -10.58, -1.058, -1.28, -0.128, 105.76, 10.576
818, -10.54, -1.054, -1.26, -0.126, 105.4, 10.54
819, -10.54, -1.054, -1.16, -0.116, 104.8, 10.48
820, -10.5, -1.05, -1.04, -0.104, 104.72, 10.472
821, -10.5, -1.05, -1.04, -0.104, 105.04, 10.504
822, -10.5, -1.05, -1.08, -0.108, 104.56, 10.456
823, -10.46, -1.046, -1.12, -0.112, 104.4, 10.44
824, -10.5, -1.05, -1.12, -0.112, 104.4, 10.44
825, -10.5, -1.05, -1.14, -0.114, 104.6, 10.46
826, -10.54, -1.054, -1.12, -0.112, 105.12, 10.512
827, -10.54, -1.054, -1.14, -0.114, 104.92, 10.492
828, -10.54, -1.054, -1.12, -0.112, 105.12, 10.512
829, -10.54, -1.054, -1.14, -0.114, 104.92, 10.492
830, -10.54, -1.054, -1.12, -0.112, 105.12, 10.512
831, -10.54, -1.054, -1.12, -0.112, 105.12, 10.512
832, -10.54, -1.054, -1.14, -0.114, 104.92, 10.492
833, -10.54, -1.054, -1.1, -0.11, 105.4, 10.54
834, -10.54, -1.054, -1.12, -0.112, 105.12, 10.512
835, -10.5, -1.05, -1.08, -0.108, 104.48, 10.448
836, -10.5, -1.05, -1.1, -0.11, 104.76, 10.476
837, -10.5, -1.05, -1.08, -0.108, 104.08, 10.408
838, -10.5, -1.05, -1.16, -0.116, 104.4, 10.44
839, -10.5, -1.05, -1.16, -0.116, 104.4, 10.44
840, -10.5, -1.05, -1.1, -0.11, 103.96, 10.396
841, -10.54, -1.054, -1.14, -0.114, 104.92, 10.492
842, -10.54, -1.054, -1.12, -0.112, 105.12, 10.512
843, -10.54, -1.054, -1.16, -0.116, 104.8, 10.48
844, -10.54, -1.054, -1.14, -0.114, 104.92, 10.492
845, -10.5, -1.05, -1.16, -0.116, 104.8, 10.48
846, -10.5, -1.05, -1.18, -0.118, 104.76, 10.476
847, -10.5, -1.05, -1.24, -0.124, 104.72, 10.472
848, -10.5, -1.05, -1.24, -0.124, 104.72, 10.472
849, -10.5, -1.05, -1.24, -0.124, 105.12, 10.512
850, -10.5, -1.05, -1.18, -0.118, 105.08, 10.508
851, -10.5, -1.05, -1.24, -0.124, 105.68, 10.568
852, -10.5, -1.05, -1.28, -0.128, 105.2, 10.52
853, -10.5, -1.05, -1.28, -0.128, 104.8, 10.48
854, -10.5, -1.05, -1.22, -0.122, 104.6, 10.46
855, -10.5, -1.05, -1.28, -0.128, 105.2, 10.52
856, -10.5, -1.05, -1.2, -0.12, 105.2, 10.52
857, -10.54, -1.054, -1.12, -0.112, 105.44, 10.544
858, -10.54, -1.054, -1.14, -0.114, 105.4, 10.54
859, -10.5, -1.05, -1.14, -0.114, 105.24, 10.524
860, -10.54, -1.054, -1.1, -0.11, 105.56, 10.556
861, -10.54, -1.054, -1.12, -0.112, 105.44, 10.544
862, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
863, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
864, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
865, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
866, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
867, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
868, -10.58, -1.058, -1.08, -0.108, 105.76, 10.576
869, -10.5, -1.05, -1.02, -0.102, 105.56, 10.556
870, -10.54, -1.054, -0.96, -0.096, 105.76, 10.576
871, -10.58, -1.058, -0.88, -0.088, 107.36, 10.736
872, -10.58, -1.058, -0.88, -0.088, 107.36, 10.736
873, -10.58, -1.058, -0.88, -0.088, 107.36, 10.736
